percentile,interpolated_income,age_range,gender,selected_income_bracket
31,306.014198292984,45-49 år,Män,False
32,310.5063073702292,45-49 år,Män,False
33,314.99841644747437,45-49 år,Män,False
34,319.4905255247195,45-49 år,Män,False
35,323.98263460196466,45-49 år,Män,False
36,328.47474367920984,45-49 år,Män,False
37,332.96685275645495,45-49 år,Män,False
38,337.45896183370013,45-49 år,Män,False
39,341.9510709109453,45-49 år,Män,False
40,346.4431799881904,45-49 år,Män,False
41,350.93950014828397,45-49 år,Män,False
42,355.45183467687576,45-49 år,Män,False
43,359.9641692054676,45-49 år,Män,False
44,364.47650373405946,45-49 år,Män,False
45,368.9888382626513,45-49 år,Män,False
46,373.50117279124316,45-49 år,Män,False
47,378.01350731983496,45-49 år,Män,False
48,382.5258418484268,45-49 år,Män,False
49,387.03817637701866,45-49 år,Män,False
50,391.5505109056105,45-49 år,Män,False
51,396.06284543420236,45-49 år,Män,False
52,400.6547385219739,45-49 år,Män,False
53,405.791216547999,45-49 år,Män,False
54,410.92769457402403,45-49 år,Män,False
55,416.06417260004906,45-49 år,Män,False
56,421.20065062607415,45-49 år,Män,False
57,426.3371286520992,45-49 år,Män,False
58,431.4736066781242,45-49 år,Män,False
59,436.6100847041493,45-49 år,Män,False
60,441.74656273017433,45-49 år,Män,False
61,446.88304075619936,45-49 år,Män,False
62,452.272159110528,45-49 år,Män,False
63,458.0512067953455,45-49 år,Män,False
64,463.830254480163,45-49 år,Män,False
65,469.6093021649805,45-49 år,Män,False
66,475.388349849798,45-49 år,Män,False
67,481.1673975346155,45-49 år,Män,False
68,486.94644521943303,45-49 år,Män,False
69,492.72549290425053,45-49 år,Män,False
70,498.50454058906803,45-49 år,Män,False
71,505.9346058170685,45-49 år,Män,False
72,513.9410639112132,45-49 år,Män,False
73,521.9475220053578,45-49 år,Män,False
74,529.9539800995025,45-49 år,Män,False
75,537.9604381936472,45-49 år,Män,False
76,545.9668962877918,45-49 år,Män,False
77,554.9469326980345,45-49 år,Män,False
78,564.9151876116736,45-49 år,Män,False
79,574.8834425253127,45-49 år,Män,False
80,584.8516974389518,45-49 år,Män,False
81,594.8199523525908,45-49 år,Män,False
82,606.206593067243,45-49 år,Män,False
83,619.1276924264648,45-49 år,Män,False
84,632.0487917856866,45-49 år,Män,False
85,644.9698911449084,45-49 år,Män,False
86,660.6759974932106,45-49 år,Män,False
87,678.1574054731564,45-49 år,Män,False
88,695.6388134531021,45-49 år,Män,False
89,717.9114501639812,45-49 år,Män,False
90,741.7767004135178,45-49 år,Män,False
91,770.1315837768399,45-49 år,Män,False
92,801.0843713278497,45-49 år,Män,False
93,840.4185663924794,45-49 år,Män,False
94,889.6113892365455,45-49 år,Män,False
95,952.1993670886077,45-49 år,Män,False
96,1034.050828729282,45-49 år,Män,False
97,1147.7814516129033,45-49 år,Män,False
98,1335.2829629629628,45-49 år,Män,False
99,1780.878172588833,45-49 år,Män,False
100,3000.0,45-49 år,Män,False
0,0.0,45-49 år,Samtliga,False
1,0.0,45-49 år,Samtliga,False
2,0.0,45-49 år,Samtliga,False
3,0.0,45-49 år,Samtliga,False
4,0.08013515416021402,45-49 år,Samtliga,False
5,0.5456321272701675,45-49 år,Samtliga,False
6,1.6986112363603558,45-49 år,Samtliga,False
7,30.91942916403643,45-49 år,Samtliga,False
8,54.864131586756535,45-49 år,Samtliga,False
9,68.88094026876934,45-49 år,Samtliga,False
10,82.89774895078213,45-49 år,Samtliga,False
11,96.91455763279492,45-49 år,Samtliga,False
12,111.02248439770881,45-49 år,Samtliga,False
13,125.15612977686585,45-49 år,Samtliga,False
14,139.2897751560229,45-49 år,Samtliga,False
15,152.67627401837927,45-49 år,Samtliga,False
16,163.725313283208,45-49 år,Samtliga,False
17,174.77435254803675,45-49 år,Samtliga,False
18,185.82339181286548,45-49 år,Samtliga,False
19,196.87243107769422,45-49 år,Samtliga,False
20,205.2548158985613,45-49 år,Samtliga,False
21,212.58434749839284,45-49 år,Samtliga,False
22,219.91387909822436,45-49 år,Samtliga,False
23,227.2434106980559,45-49 år,Samtliga,False
24,234.5729422978874,45-49 år,Samtliga,False
25,241.90247389771895,45-49 år,Samtliga,False
26,249.23200549755046,45-49 år,Samtliga,False
27,254.20230134730326,45-49 år,Samtliga,False
28,258.896460666979,45-49 år,Samtliga,False
29,263.5906199866547,45-49 år,Samtliga,False
30,268.28477930633045,45-49 år,Samtliga,False
31,272.9789386260062,45-49 år,Samtliga,False
32,277.67309794568195,45-49 år,Samtliga,False
33,282.3672572653577,45-49 år,Samtliga,False
34,287.06141658503344,45-49 år,Samtliga,False
35,291.7555759047092,45-49 år,Samtliga,False
36,296.4497352243849,45-49 år,Samtliga,False
37,301.00822749170993,45-49 år,Samtliga,False
38,305.14565475818057,45-49 år,Samtliga,False
39,309.2830820246512,45-49 år,Samtliga,False
40,313.4205092911218,45-49 år,Samtliga,False
41,317.5579365575924,45-49 år,Samtliga,False
42,321.69536382406307,45-49 år,Samtliga,False
43,325.8327910905337,45-49 år,Samtliga,False
44,329.9702183570043,45-49 år,Samtliga,False
45,334.1076456234749,45-49 år,Samtliga,False
46,338.24507288994556,45-49 år,Samtliga,False
47,342.3825001564162,45-49 år,Samtliga,False
48,346.5199274228868,45-49 år,Samtliga,False
49,350.7235383238069,45-49 år,Samtliga,False
50,355.2775290957923,45-49 år,Samtliga,False
51,359.8315198677777,45-49 år,Samtliga,False
52,364.3855106397631,45-49 år,Samtliga,False
53,368.9395014117485,45-49 år,Samtliga,False
54,373.4934921837339,45-49 år,Samtliga,False
55,378.0474829557193,45-49 år,Samtliga,False
56,382.60147372770473,45-49 år,Samtliga,False
57,387.1554644996901,45-49 år,Samtliga,False
58,391.7094552716755,45-49 år,Samtliga,False
59,396.2634460436609,45-49 år,Samtliga,False
60,400.9808944567481,45-49 år,Samtliga,False
61,406.4455177998876,45-49 år,Samtliga,False
62,411.91014114302715,45-49 år,Samtliga,False
63,417.37476448616667,45-49 år,Samtliga,False
64,422.8393878293062,45-49 år,Samtliga,False
65,428.3040111724457,45-49 år,Samtliga,False
66,433.76863451558523,45-49 år,Samtliga,False
67,439.23325785872476,45-49 år,Samtliga,False
68,444.6978812018643,45-49 år,Samtliga,False
69,450.19236036388537,45-49 år,Samtliga,False
70,456.6609605790864,45-49 år,Samtliga,False
71,463.1295607942874,45-49 år,Samtliga,False
72,469.5981610094884,45-49 år,Samtliga,False
73,476.0667612246894,45-49 år,Samtliga,False
74,482.53536143989044,45-49 år,Samtliga,False
75,489.0039616550914,45-49 år,Samtliga,False
76,495.47256187029245,45-49 år,Samtliga,False
77,502.7761534372289,45-49 år,Samtliga,False
78,512.0272236367197,45-49 år,Samtliga,False
79,521.2782938362104,45-49 år,Samtliga,False
80,530.5293640357012,45-49 år,Samtliga,False
81,539.7804342351919,45-49 år,Samtliga,False
82,549.0315044346828,45-49 år,Samtliga,False
83,561.0668623126097,45-49 år,Samtliga,False
84,573.4277916931474,45-49 år,Samtliga,False
85,585.788721073685,45-49 år,Samtliga,False
86,598.1496504542225,45-49 år,Samtliga,False
87,614.2151633127717,45-49 år,Samtliga,False
88,630.932854687026,45-49 år,Samtliga,False
89,647.6505460612801,45-49 år,Samtliga,False
90,669.5054567918181,45-49 år,Samtliga,False
91,692.2003912416776,45-49 år,Samtliga,False
92,720.3899276519779,45-49 år,Samtliga,False
93,751.8802304426927,45-49 år,Samtliga,False
94,791.9824135839903,45-49 år,Samtliga,False
95,841.4181149209332,45-49 år,Samtliga,False
96,908.3092522179973,45-49 år,Samtliga,False
97,1000.6671057583745,45-49 år,Samtliga,False
98,1148.0832389580967,45-49 år,Samtliga,False
99,1475.878027681659,45-49 år,Samtliga,False
100,3000.0,45-49 år,Samtliga,False
0,0.0,50-54 år,Kvinnor,False
1,0.0,50-54 år,Kvinnor,False
2,0.0,50-54 år,Kvinnor,False
3,0.0,50-54 år,Kvinnor,False
4,0.045148823437743554,50-54 år,Kvinnor,False
5,0.556241234221599,50-54 år,Kvinnor,False
6,4.983428033866428,50-54 år,Kvinnor,False
7,35.21942427093133,50-54 år,Kvinnor,False
8,55.82542219751199,50-54 år,Kvinnor,False
9,67.2219056223504,50-54 år,Kvinnor,False
10,78.61838904718883,50-54 år,Kvinnor,False
11,90.01487247202725,50-54 år,Kvinnor,False
12,101.29971200000001,50-54 år,Kvinnor,False
13,111.79468800000001,50-54 år,Kvinnor,False
14,122.289664,50-54 år,Kvinnor,False
15,132.78464,50-54 år,Kvinnor,False
16,143.279616,50-54 år,Kvinnor,False
17,153.10557632562794,50-54 år,Kvinnor,False
18,161.74040334895477,50-54 år,Kvinnor,False
19,170.3752303722816,50-54 år,Kvinnor,False
20,179.01005739560844,50-54 år,Kvinnor,False
21,187.6448844189353,50-54 år,Kvinnor,False
22,196.27971144226214,50-54 år,Kvinnor,False
23,203.17552992412644,50-54 år,Kvinnor,False
24,208.7549249770338,50-54 år,Kvinnor,False
25,214.33432002994115,50-54 år,Kvinnor,False
26,219.9137150828485,50-54 år,Kvinnor,False
27,225.49311013575584,50-54 år,Kvinnor,False
28,231.0725051886632,50-54 år,Kvinnor,False
29,236.65190024157056,50-54 år,Kvinnor,False
30,242.2312952944779,50-54 år,Kvinnor,False
31,247.81069034738525,50-54 år,Kvinnor,False
32,252.23950911420286,50-54 år,Kvinnor,False
33,255.92528826054706,50-54 år,Kvinnor,False
34,259.61106740689127,50-54 år,Kvinnor,False
35,263.29684655323547,50-54 år,Kvinnor,False
36,266.98262569957967,50-54 år,Kvinnor,False
37,270.6684048459239,50-54 år,Kvinnor,False
38,274.3541839922681,50-54 år,Kvinnor,False
39,278.0399631386123,50-54 år,Kvinnor,False
40,281.7257422849565,50-54 år,Kvinnor,False
41,285.4115214313007,50-54 år,Kvinnor,False
42,289.0973005776449,50-54 år,Kvinnor,False
43,292.7830797239891,50-54 år,Kvinnor,False
44,296.4688588703333,50-54 år,Kvinnor,False
45,300.1520072468571,50-54 år,Kvinnor,False
46,303.77508230043526,50-54 år,Kvinnor,False
47,307.3981573540134,50-54 år,Kvinnor,False
48,311.0212324075915,50-54 år,Kvinnor,False
49,314.64430746116966,50-54 år,Kvinnor,False
50,318.2673825147478,50-54 år,Kvinnor,False
51,321.8904575683259,50-54 år,Kvinnor,False
52,325.51353262190406,50-54 år,Kvinnor,False
53,329.1366076754822,50-54 år,Kvinnor,False
54,332.75968272906033,50-54 år,Kvinnor,False
55,336.38275778263846,50-54 år,Kvinnor,False
56,340.0058328362166,50-54 år,Kvinnor,False
57,343.62890788979473,50-54 år,Kvinnor,False
58,347.25198294337287,50-54 år,Kvinnor,False
59,351.10523231477606,50-54 år,Kvinnor,False
60,355.6813171480396,50-54 år,Kvinnor,False
61,360.2574019813032,50-54 år,Kvinnor,False
62,364.83348681456675,50-54 år,Kvinnor,False
63,369.4095716478303,50-54 år,Kvinnor,False
64,373.9856564810939,50-54 år,Kvinnor,False
65,378.56174131435745,50-54 år,Kvinnor,False
66,383.137826147621,50-54 år,Kvinnor,False
67,387.7139109808846,50-54 år,Kvinnor,False
68,392.28999581414814,50-54 år,Kvinnor,False
69,396.86608064741176,50-54 år,Kvinnor,False
70,401.90912449205763,50-54 år,Kvinnor,False
71,407.96690062800144,50-54 år,Kvinnor,False
72,414.0246767639453,50-54 år,Kvinnor,False
73,420.0824528998892,50-54 år,Kvinnor,False
74,426.140229035833,50-54 år,Kvinnor,False
75,432.19800517177686,50-54 år,Kvinnor,False
76,438.2557813077207,50-54 år,Kvinnor,False
77,444.31355744366454,50-54 år,Kvinnor,False
78,450.4795801526717,50-54 år,Kvinnor,False
79,458.3032442748091,50-54 år,Kvinnor,False
80,466.12690839694653,50-54 år,Kvinnor,False
81,473.95057251908395,50-54 år,Kvinnor,False
82,481.7742366412213,50-54 år,Kvinnor,False
83,489.5979007633587,50-54 år,Kvinnor,False
84,497.4215648854961,50-54 år,Kvinnor,False
85,507.89798850574704,50-54 år,Kvinnor,False
86,519.678448275862,50-54 år,Kvinnor,False
87,531.458908045977,50-54 år,Kvinnor,False
88,543.2393678160919,50-54 år,Kvinnor,False
89,557.4162598174485,50-54 år,Kvinnor,False
90,574.8206325620887,50-54 år,Kvinnor,False
91,592.2250053067288,50-54 år,Kvinnor,False
92,613.7905456756345,50-54 år,Kvinnor,False
93,638.7159142726857,50-54 år,Kvinnor,False
94,669.5567661799957,50-54 år,Kvinnor,False
95,707.1411764705884,50-54 år,Kvinnor,False
96,756.9524172059383,50-54 år,Kvinnor,False
97,824.8646800195411,50-54 år,Kvinnor,False
98,929.2069536423837,50-54 år,Kvinnor,False
99,1129.0122448979607,50-54 år,Kvinnor,False
100,3000.0,50-54 år,Kvinnor,False
0,0.0,50-54 år,Män,False
1,0.0,50-54 år,Män,False
2,0.0,50-54 år,Män,False
3,0.0,50-54 år,Män,False
4,0.19549700598802394,50-54 år,Män,False
5,0.7709324208725404,50-54 år,Män,False
6,21.361551724137925,50-54 år,Män,False
7,52.215666065447046,50-54 år,Män,False
8,66.65962380829683,50-54 år,Män,False
9,81.1035815511466,50-54 år,Män,False
10,95.54753929399638,50-54 år,Män,False
11,110.8477247295785,50-54 år,Män,False
12,126.52946661693397,50-54 år,Män,False
13,142.21120850428943,50-54 år,Män,False
14,156.62575342465752,50-54 år,Män,False
15,169.78982387475537,50-54 år,Män,False
16,182.95389432485322,50-54 år,Män,False
17,196.11796477495108,50-54 år,Män,False
18,207.20663668408898,50-54 år,Män,False
19,217.42731250759692,50-54 år,Män,False
20,227.6479883311049,50-54 år,Män,False
21,237.86866415461284,50-54 år,Män,False
22,248.08933997812082,50-54 år,Män,False
23,254.84130581028927,50-54 år,Män,False
24,260.795736996778,50-54 år,Män,False
25,266.7501681832666,50-54 år,Män,False
26,272.70459936975533,50-54 år,Män,False
27,278.65903055624403,50-54 år,Män,False
28,284.6134617427327,50-54 år,Män,False
29,290.5678929292214,50-54 år,Män,False
30,296.52232411571003,50-54 år,Män,False
31,301.8140819502075,50-54 år,Män,False
32,306.1753630705394,50-54 år,Män,False
33,310.53664419087136,50-54 år,Män,False
34,314.8979253112033,50-54 år,Män,False
35,319.2592064315353,50-54 år,Män,False
36,323.6204875518672,50-54 år,Män,False
37,327.98176867219917,50-54 år,Män,False
38,332.34304979253113,50-54 år,Män,False
39,336.70433091286304,50-54 år,Män,False
40,341.065612033195,50-54 år,Män,False
41,345.426893153527,50-54 år,Män,False
42,349.78817427385894,50-54 år,Män,False
43,354.1871352681025,50-54 år,Män,False
44,358.5880197838432,50-54 år,Män,False
45,362.9889042995839,50-54 år,Män,False
46,367.3897888153246,50-54 år,Män,False
47,371.79067333106536,50-54 år,Män,False
48,376.19155784680606,50-54 år,Män,False
49,380.59244236254676,50-54 år,Män,False
50,384.99332687828746,50-54 år,Män,False
51,389.3942113940282,50-54 år,Män,False
52,393.7950959097689,50-54 år,Män,False
53,398.1959804255096,50-54 år,Män,False
54,403.02404388237085,50-54 år,Män,False
55,408.14886484839246,50-54 år,Män,False
56,413.27368581441414,50-54 år,Män,False
57,418.39850678043575,50-54 år,Män,False
58,423.52332774645737,50-54 år,Män,False
59,428.64814871247904,50-54 år,Män,False
60,433.77296967850066,50-54 år,Män,False
61,438.8977906445223,50-54 år,Män,False
62,444.02261161054395,50-54 år,Män,False
63,449.14743257656556,50-54 år,Män,False
64,454.93050573257364,50-54 år,Män,False
65,460.8449391573468,50-54 år,Män,False
66,466.75937258211997,50-54 år,Män,False
67,472.67380600689313,50-54 år,Män,False
68,478.5882394316663,50-54 år,Män,False
69,484.50267285643946,50-54 år,Män,False
70,490.4171062812126,50-54 år,Män,False
71,496.3315397059858,50-54 år,Män,False
72,503.2336827181123,50-54 år,Män,False
73,511.7491012203149,50-54 år,Män,False
74,520.2645197225175,50-54 år,Män,False
75,528.7799382247202,50-54 år,Män,False
76,537.2953567269228,50-54 år,Män,False
77,545.8107752291255,50-54 år,Män,False
78,555.3694067370537,50-54 år,Män,False
79,565.9382227249873,50-54 år,Män,False
80,576.507038712921,50-54 år,Män,False
81,587.0758547008546,50-54 år,Män,False
82,597.6446706887882,50-54 år,Män,False
83,610.7424790399473,50-54 år,Män,False
84,624.5655104389281,50-54 år,Män,False
85,638.3885418379089,50-54 år,Män,False
86,652.9290224254299,50-54 år,Män,False
87,671.2363379055083,50-54 år,Män,False
88,689.5436533855866,50-54 år,Män,False
89,710.4188095926032,50-54 år,Män,False
90,734.7139555041896,50-54 år,Män,False
91,761.6453781512606,50-54 år,Män,False
92,793.0498599439776,50-54 år,Män,False
93,832.3260923228833,50-54 år,Män,False
94,878.4795045709232,50-54 år,Män,False
95,937.1855468749995,50-54 år,Män,False
96,1014.9556926528323,50-54 år,Män,False
97,1126.541666666666,50-54 år,Män,False
98,1314.109452736317,50-54 år,Män,False
99,1762.12888888889,50-54 år,Män,False
100,3000.0,50-54 år,Män,False
0,0.0,50-54 år,Samtliga,False
1,0.0,50-54 år,Samtliga,False
2,0.0,50-54 år,Samtliga,False
3,0.0,50-54 år,Samtliga,False
4,0.1168161800685045,50-54 år,Samtliga,False
5,0.6585793508399935,50-54 år,Samtliga,False
6,12.816373809757533,50-54 år,Samtliga,False
7,44.770030430941404,50-54 år,Samtliga,False
8,60.6710971112477,50-54 år,Samtliga,False
9,73.43058543331284,50-54 år,Samtliga,False
10,86.190073755378,50-54 år,Samtliga,False
11,98.94956207744315,50-54 år,Samtliga,False
12,111.56818095563399,50-54 år,Samtliga,False
13,124.1741622072944,50-54 år,Samtliga,False
14,136.7801434589548,50-54 år,Samtliga,False
15,149.3861247106152,50-54 år,Samtliga,False
16,159.94711326575583,50-54 år,Samtliga,False
17,170.4034187496065,50-54 år,Samtliga,False
18,180.85972423345714,50-54 år,Samtliga,False
19,191.3160297173078,50-54 år,Samtliga,False
20,201.22805104155304,50-54 år,Samtliga,False
21,208.4732249972734,50-54 år,Samtliga,False
22,215.71839895299377,50-54 år,Samtliga,False
23,222.96357290871413,50-54 år,Samtliga,False
24,230.2087468644345,50-54 år,Samtliga,False
25,237.45392082015485,50-54 år,Samtliga,False
26,244.6990947758752,50-54 år,Samtliga,False
27,251.2254928919075,50-54 år,Samtliga,False
28,255.79220172134077,50-54 år,Samtliga,False
29,260.35891055077406,50-54 år,Samtliga,False
30,264.9256193802073,50-54 år,Samtliga,False
31,269.4923282096406,50-54 år,Samtliga,False
32,274.05903703907387,50-54 år,Samtliga,False
33,278.6257458685072,50-54 år,Samtliga,False
34,283.19245469794043,50-54 år,Samtliga,False
35,287.75916352737374,50-54 år,Samtliga,False
36,292.325872356807,50-54 år,Samtliga,False
37,296.89258118624025,50-54 år,Samtliga,False
38,301.26626978919364,50-54 år,Samtliga,False
39,305.2289402417055,50-54 år,Samtliga,False
40,309.19161069421745,50-54 år,Samtliga,False
41,313.1542811467293,50-54 år,Samtliga,False
42,317.11695159924125,50-54 år,Samtliga,False
43,321.0796220517531,50-54 år,Samtliga,False
44,325.04229250426505,50-54 år,Samtliga,False
45,329.0049629567769,50-54 år,Samtliga,False
46,332.96763340928885,50-54 år,Samtliga,False
47,336.9303038618007,50-54 år,Samtliga,False
48,340.89297431431265,50-54 år,Samtliga,False
49,344.8556447668245,50-54 år,Samtliga,False
50,348.81831521933645,50-54 år,Samtliga,False
51,353.14802560501295,50-54 år,Samtliga,False
52,357.6336970613656,50-54 år,Samtliga,False
53,362.1193685177182,50-54 år,Samtliga,False
54,366.60503997407085,50-54 år,Samtliga,False
55,371.0907114304235,50-54 år,Samtliga,False
56,375.5763828867762,50-54 år,Samtliga,False
57,380.0620543431288,50-54 år,Samtliga,False
58,384.54772579948144,50-54 år,Samtliga,False
59,389.0333972558341,50-54 år,Samtliga,False
60,393.5190687121867,50-54 år,Samtliga,False
61,398.00474016853934,50-54 år,Samtliga,False
62,403.07940218752606,50-54 år,Samtliga,False
63,408.6259497369959,50-54 år,Samtliga,False
64,414.1724972864657,50-54 år,Samtliga,False
65,419.7190448359355,50-54 år,Samtliga,False
66,425.26559238540534,50-54 år,Samtliga,False
67,430.8121399348752,50-54 år,Samtliga,False
68,436.35868748434496,50-54 år,Samtliga,False
69,441.9052350338148,50-54 år,Samtliga,False
70,447.4517825832846,50-54 år,Samtliga,False
71,453.63515811637035,50-54 år,Samtliga,False
72,460.3597602947726,50-54 år,Samtliga,False
73,467.08436247317485,50-54 år,Samtliga,False
74,473.80896465157707,50-54 år,Samtliga,False
75,480.53356682997935,50-54 år,Samtliga,False
76,487.25816900838157,50-54 år,Samtliga,False
77,493.9827711867838,50-54 år,Samtliga,False
78,501.0377498589206,50-54 år,Samtliga,False
79,510.903056223826,50-54 år,Samtliga,False
80,520.7683625887314,50-54 år,Samtliga,False
81,530.6336689536369,50-54 år,Samtliga,False
82,540.4989753185422,50-54 år,Samtliga,False
83,550.4841319965263,50-54 år,Samtliga,False
84,563.595168548196,50-54 år,Samtliga,False
85,576.7062050998658,50-54 år,Samtliga,False
86,589.8172416515355,50-54 år,Samtliga,False
87,603.9575886903174,50-54 år,Samtliga,False
88,621.6772472659376,50-54 år,Samtliga,False
89,639.3969058415578,50-54 år,Samtliga,False
90,659.6842105263157,50-54 år,Samtliga,False
91,683.7970961887477,50-54 år,Samtliga,False
92,710.5560937802751,50-54 år,Samtliga,False
93,742.7354194923463,50-54 år,Samtliga,False
94,782.2187421698821,50-54 år,Samtliga,False
95,831.1946539849134,50-54 år,Samtliga,False
96,894.0599675850891,50-54 år,Samtliga,False
97,985.9068089112013,50-54 år,Samtliga,False
98,1129.690781796967,50-54 år,Samtliga,False
99,1462.3958333333355,50-54 år,Samtliga,False
100,3000.0,50-54 år,Samtliga,False
0,0.0,55-59 år,Kvinnor,False
1,0.0,55-59 år,Kvinnor,False
2,0.0,55-59 år,Kvinnor,False
3,0.0,55-59 år,Kvinnor,False
4,0.025636903721824134,55-59 år,Kvinnor,False
5,0.577476847807094,55-59 år,Kvinnor,False
6,7.828077574844652,55-59 år,Kvinnor,False
7,36.96587083411787,55-59 år,Kvinnor,False
8,55.25133882905109,55-59 år,Kvinnor,False
9,64.75305373367833,55-59 år,Kvinnor,False
10,74.25476863830556,55-59 år,Kvinnor,False
11,83.75648354293278,55-59 år,Kvinnor,False
12,93.25819844756003,55-59 år,Kvinnor,False
13,102.57781149890407,55-59 år,Kvinnor,False
14,111.45259371663013,55-59 år,Kvinnor,False
15,120.32737593435621,55-59 år,Kvinnor,False
16,129.20215815208226,55-59 år,Kvinnor,False
17,138.07694036980834,55-59 år,Kvinnor,False
18,146.95172258753442,55-59 år,Kvinnor,False
19,154.92452023560705,55-59 år,Kvinnor,False
20,162.42542276268287,55-59 år,Kvinnor,False
21,169.9263252897587,55-59 år,Kvinnor,False
22,177.4272278168345,55-59 år,Kvinnor,False
23,184.9281303439103,55-59 år,Kvinnor,False
24,192.42903287098613,55-59 år,Kvinnor,False
25,199.92993539806193,55-59 år,Kvinnor,False
26,205.18525638900857,55-59 år,Kvinnor,False
27,210.41940402399814,55-59 år,Kvinnor,False
28,215.6535516589877,55-59 år,Kvinnor,False
29,220.88769929397728,55-59 år,Kvinnor,False
30,226.12184692896682,55-59 år,Kvinnor,False
31,231.3559945639564,55-59 år,Kvinnor,False
32,236.59014219894595,55-59 år,Kvinnor,False
33,241.8242898339355,55-59 år,Kvinnor,False
34,247.05843746892506,55-59 år,Kvinnor,False
35,251.5414530866949,55-59 år,Kvinnor,False
36,255.06070871406286,55-59 år,Kvinnor,False
37,258.5799643414308,55-59 år,Kvinnor,False
38,262.09921996879876,55-59 år,Kvinnor,False
39,265.6184755961667,55-59 år,Kvinnor,False
40,269.1377312235347,55-59 år,Kvinnor,False
41,272.6569868509026,55-59 år,Kvinnor,False
42,276.1762424782706,55-59 år,Kvinnor,False
43,279.69549810563853,55-59 år,Kvinnor,False
44,283.21475373300643,55-59 år,Kvinnor,False
45,286.73400936037444,55-59 år,Kvinnor,False
46,290.25326498774234,55-59 år,Kvinnor,False
47,293.7725206151103,55-59 år,Kvinnor,False
48,297.29177624247825,55-59 år,Kvinnor,False
49,300.8321747084381,55-59 år,Kvinnor,False
50,304.44317402241023,55-59 år,Kvinnor,False
51,308.05417333638235,55-59 år,Kvinnor,False
52,311.6651726503544,55-59 år,Kvinnor,False
53,315.2761719643265,55-59 år,Kvinnor,False
54,318.88717127829864,55-59 år,Kvinnor,False
55,322.49817059227075,55-59 år,Kvinnor,False
56,326.10916990624287,55-59 år,Kvinnor,False
57,329.7201692202149,55-59 år,Kvinnor,False
58,333.33116853418704,55-59 år,Kvinnor,False
59,336.94216784815916,55-59 år,Kvinnor,False
60,340.5531671621312,55-59 år,Kvinnor,False
61,344.16416647610333,55-59 år,Kvinnor,False
62,347.77516579007545,55-59 år,Kvinnor,False
63,351.83765840053354,55-59 år,Kvinnor,False
64,356.62481052567756,55-59 år,Kvinnor,False
65,361.4119626508215,55-59 år,Kvinnor,False
66,366.19911477596554,55-59 år,Kvinnor,False
67,370.98626690110956,55-59 år,Kvinnor,False
68,375.7734190262536,55-59 år,Kvinnor,False
69,380.56057115139754,55-59 år,Kvinnor,False
70,385.34772327654156,55-59 år,Kvinnor,False
71,390.1348754016856,55-59 år,Kvinnor,False
72,394.92202752682954,55-59 år,Kvinnor,False
73,399.70917965197356,55-59 år,Kvinnor,False
74,406.00105199271695,55-59 år,Kvinnor,False
75,412.3902488367388,55-59 år,Kvinnor,False
76,418.77944568076066,55-59 år,Kvinnor,False
77,425.1686425247825,55-59 år,Kvinnor,False
78,431.55783936880437,55-59 år,Kvinnor,False
79,437.9470362128262,55-59 år,Kvinnor,False
80,444.336233056848,55-59 år,Kvinnor,False
81,450.98138923860085,55-59 år,Kvinnor,False
82,459.62493842027476,55-59 år,Kvinnor,False
83,468.2684876019486,55-59 år,Kvinnor,False
84,476.9120367836225,55-59 år,Kvinnor,False
85,485.55558596529636,55-59 år,Kvinnor,False
86,494.19913514697026,55-59 år,Kvinnor,False
87,504.34986179747045,55-59 år,Kvinnor,False
88,517.5761789094564,55-59 år,Kvinnor,False
89,530.8024960214423,55-59 år,Kvinnor,False
90,544.0288131334282,55-59 år,Kvinnor,False
91,561.1349787890474,55-59 år,Kvinnor,False
92,581.4343745982775,55-59 år,Kvinnor,False
93,602.5466389728099,55-59 år,Kvinnor,False
94,632.3632930513595,55-59 år,Kvinnor,False
95,667.5906735751295,55-59 år,Kvinnor,False
96,714.3776223776226,55-59 år,Kvinnor,False
97,781.09003051882,55-59 år,Kvinnor,False
98,884.1649484536091,55-59 år,Kvinnor,False
99,1077.1733067729058,55-59 år,Kvinnor,False
100,3000.0,55-59 år,Kvinnor,False
0,0.0,55-59 år,Män,False
1,0.0,55-59 år,Män,False
2,0.0,55-59 år,Män,False
3,0.0,55-59 år,Män,False
4,0.11593174061433449,55-59 år,Män,False
5,0.666331058020478,55-59 år,Män,False
6,13.257624581445745,55-59 år,Män,False
7,44.386570809533204,55-59 år,Män,False
8,59.82795539033458,55-59 år,Män,False
9,71.81806691449815,55-59 år,Män,False
10,83.80817843866171,55-59 år,Män,False
11,95.79828996282528,55-59 år,Män,False
12,108.36292511575921,55-59 år,Män,False
13,121.23750598754589,55-59 år,Män,False
14,134.11208685933258,55-59 år,Män,False
15,146.98666773111927,55-59 år,Män,False
16,158.21563019620885,55-59 år,Män,False
17,168.94173594945127,55-59 år,Män,False
18,179.6678417026937,55-59 år,Män,False
19,190.39394745593614,55-59 år,Män,False
20,200.95335144927535,55-59 år,Män,False
21,210.08305027173913,55-59 år,Män,False
22,219.2127490942029,55-59 år,Män,False
23,228.34244791666666,55-59 år,Män,False
24,237.47214673913044,55-59 år,Män,False
25,246.6018455615942,55-59 år,Män,False
26,253.4378756494278,55-59 år,Män,False
27,258.9140208496044,55-59 år,Män,False
28,264.390166049781,55-59 år,Män,False
